PayrollID,EmployeeID,Month,BasicPay,Bonus
4582,1707,2024-05-01,54289,13755
4583,1780,2023-09-01,15890,12632
4584,661,2024-11-01,70336,7234
4585,54,2024-01-01,71038,10004
4586,1426,2024-02-01,64159,3575
4587,413,2024-07-01,22610,12578
4588,1913,2023-07-01,23937,10818
4589,362,2023-07-01,53245,8391
4590,732,2023-02-01,78203,10347
4591,1207,2024-04-01,74226,4605
4592,1047,2023-02-01,26991,4352
4593,1980,2023-10-01,62353,9937
4594,573,2023-05-01,33909,10655
4595,833,2023-06-01,29860,6778
4596,1407,2023-07-01,17656,11587
4597,269,2024-08-01,70004,3897
4598,569,2024-08-01,56498,5536
4599,1333,2024-04-01,48711,11338
4600,1428,2023-07-01,25867,4503
4601,1037,2024-08-01,43052,3631
4602,856,2023-12-01,16684,2803
4603,111,2024-01-01,75553,4297
4604,934,2023-08-01,61349,6135
4605,33,2023-10-01,56074,1462
4606,331,2023-09-01,28451,3985
4607,617,2024-03-01,66416,7781
4608,779,2024-01-01,32209,7135
4609,887,2023-12-01,30307,7692
4610,757,2023-07-01,75336,3419
4611,789,2023-05-01,74007,13970
4612,102,2023-05-01,67802,14202
4613,1959,2023-08-01,42355,6848
4614,1791,2023-10-01,26857,12915
4615,870,2023-12-01,72885,5270
4616,1103,2023-02-01,69320,11412
4617,646,2024-12-01,63476,1676
4618,589,2023-08-01,53520,9386
4619,1611,2024-01-01,37974,6527
4620,1940,2023-02-01,73521,12884
4621,979,2024-11-01,32561,10175
4622,1600,2023-04-01,26641,3455
4623,510,2023-08-01,63361,4182
4624,1475,2023-08-01,17173,14045
4625,1278,2023-05-01,18462,8114
4626,191,2023-07-01,44405,6158
4627,1480,2023-08-01,44307,9332
4628,875,2024-04-01,30616,10228
4629,755,2023-02-01,59625,10110
4630,1335,2024-05-01,59317,1428
4631,874,2024-06-01,56929,8843
4632,1089,2023-07-01,50517,14192
4633,1426,2024-10-01,39468,4108
4634,812,2023-01-01,43989,12990
4635,1299,2023-06-01,57165,10341
4636,896,2023-09-01,65910,4772
4637,584,2023-02-01,37828,2030
4638,1674,2023-12-01,59533,1986
4639,1373,2023-05-01,41867,5641
4640,1041,2023-05-01,35783,14142
4641,1412,2024-10-01,24465,9288
4642,1380,2023-11-01,47449,8581
4643,802,2024-10-01,51123,9360
4644,569,2024-01-01,25305,3365
4645,797,2023-01-01,45775,13847
4646,1809,2023-11-01,31025,5460
4647,1247,2023-11-01,19936,1514
4648,102,2024-05-01,55608,14351
4649,175,2023-07-01,72068,6883
4650,243,2023-05-01,68074,6778
4651,587,2023-06-01,48923,8653
4652,1386,2023-07-01,21001,5945
4653,962,2023-02-01,26621,14800
4654,1901,2023-02-01,55419,11065
4655,361,2023-07-01,55328,5560
4656,1663,2024-07-01,22070,9446
4657,1481,2023-01-01,39027,12571
4658,1687,2023-11-01,60261,9476
4659,1025,2023-06-01,62710,9732
4660,527,2024-11-01,79140,13720
4661,1157,2024-03-01,76600,9745
4662,770,2024-10-01,57391,1869
4663,1975,2024-12-01,64678,14311
4664,1844,2023-03-01,49243,2700
4665,1995,2023-07-01,48239,8511
4666,1639,2023-01-01,50668,8189
4667,100,2023-02-01,66700,6042
4668,1096,2024-12-01,25462,2135
4669,1513,2023-06-01,50605,8811
4670,1531,2024-03-01,38346,2003
4671,167,2024-01-01,74580,14046
4672,1932,2023-03-01,52668,3649
4673,775,2023-03-01,50305,14079
4674,1558,2024-12-01,40534,1424
4675,1301,2024-06-01,64575,5082
4676,1282,2023-12-01,72206,13584
4677,1389,2023-03-01,40290,14457
4678,477,2023-10-01,55663,6060
4679,73,2024-06-01,40353,3603
4680,323,2024-06-01,60362,13269
4681,920,2024-04-01,64343,4642
4682,1075,2023-07-01,66222,4183
4683,1291,2024-08-01,45978,7013
4684,403,2024-03-01,16307,14843
4685,1330,2024-10-01,40316,11955
4686,443,2024-07-01,33948,6428
4687,926,2024-03-01,52935,4189
4688,1996,2024-12-01,71714,5216
4689,155,2023-04-01,51434,6182
4690,702,2023-04-01,76173,4689
4691,1893,2023-11-01,71728,11796
4692,646,2024-11-01,64479,11116
4693,956,2023-09-01,79738,9795
4694,1359,2023-04-01,70586,2690
4695,795,2023-11-01,78171,11593
4696,1595,2024-07-01,16057,14619
4697,223,2023-07-01,57222,5843
4698,1206,2023-07-01,59402,12802
4699,1526,2023-05-01,28747,14699
4700,986,2024-07-01,34920,13470
4701,1218,2023-01-01,68630,12610
4702,1452,2023-01-01,75017,13006
4703,182,2024-12-01,19844,13152
4704,251,2023-05-01,61792,13604
4705,1629,2024-12-01,76066,1667
4706,1428,2023-08-01,51409,11331
4707,1063,2024-10-01,66465,8276
4708,1119,2023-02-01,59452,2497
4709,225,2024-01-01,40102,10995
4710,249,2023-07-01,76882,1668
4711,596,2024-03-01,79490,3780
4712,1073,2024-02-01,58631,7444
4713,42,2024-03-01,56503,10313
4714,1757,2024-06-01,25196,11766
4715,1782,2023-09-01,70401,3145
4716,228,2024-01-01,51878,6389
4717,32,2024-04-01,58244,3684
4718,6,2024-01-01,26852,10963
4719,685,2023-09-01,49580,10941
4720,1726,2023-02-01,65443,2046
4721,107,2024-11-01,28688,3447
4722,350,2023-12-01,49592,10920
4723,757,2023-05-01,75138,4546
4724,1917,2024-02-01,74178,2317
4725,1532,2023-01-01,77766,11238
4726,537,2024-12-01,35333,8597
4727,346,2024-09-01,38157,4142
4728,679,2023-07-01,55945,1567
4729,1319,2024-02-01,17869,5117
4730,1088,2023-01-01,61996,3971
4731,290,2023-03-01,43989,13969
4732,137,2024-03-01,71110,7650
4733,1294,2023-07-01,75467,12935
4734,1318,2024-09-01,31062,5801
4735,305,2023-08-01,41923,11330
4736,1006,2024-03-01,40117,8079
4737,2000,2024-12-01,50983,1937
4738,864,2023-02-01,15244,10340
4739,187,2023-01-01,27098,13160
4740,924,2023-09-01,36888,2743
4741,1476,2024-09-01,32089,4116
4742,960,2024-03-01,17342,5430
4743,966,2023-07-01,75817,5085
4744,1137,2024-04-01,34386,6816
4745,1337,2024-07-01,47097,6954
4746,478,2023-01-01,74253,7709
4747,626,2023-05-01,74681,9676
4748,1689,2023-11-01,28889,10565
4749,1427,2024-04-01,77746,1623
4750,584,2024-05-01,55411,9155
4751,120,2024-11-01,67877,8246
4752,949,2024-04-01,50533,2916
4753,1729,2024-04-01,67242,8406
4754,1923,2023-12-01,38639,14264
4755,30,2024-08-01,76053,7642
4756,1215,2023-08-01,19000,12239
4757,1494,2024-12-01,61079,14004
4758,1839,2023-11-01,31157,11762
4759,1245,2023-04-01,18357,13981
4760,440,2023-01-01,61727,14174
4761,1961,2023-09-01,17619,1541
4762,754,2024-07-01,76353,3840
4763,1679,2024-02-01,51313,6961
4764,449,2024-08-01,34471,6761
4765,914,2023-09-01,44832,13576
4766,561,2024-10-01,21901,5383
4767,1774,2023-08-01,65777,1691
4768,251,2023-07-01,79825,3021
4769,1075,2024-01-01,51740,11031
4770,1132,2023-04-01,25176,13730
4771,3,2024-04-01,23647,2617
4772,881,2023-10-01,19894,7176
4773,1071,2023-07-01,42633,8154
4774,1689,2023-08-01,22665,4453
4775,1422,2023-01-01,42055,3402
4776,1360,2023-07-01,67056,5540
4777,589,2023-03-01,40853,7707
4778,854,2024-01-01,30369,1849
4779,1941,2024-03-01,46932,9112
4780,615,2024-07-01,15144,2090
4781,396,2024-01-01,45305,2766
4782,476,2023-06-01,21659,12183
4783,741,2023-09-01,57304,1397
4784,1829,2024-11-01,79507,7587
4785,1573,2024-08-01,42056,7183
4786,1991,2024-11-01,32917,6989
4787,1043,2023-06-01,18525,10079
4788,1474,2023-07-01,18289,12395
4789,243,2024-10-01,70894,3033
4790,1081,2023-04-01,36773,8402
4791,1992,2024-10-01,16459,6978
4792,773,2023-12-01,32268,5949
4793,1297,2024-11-01,23655,2629
4794,1468,2024-08-01,60155,2774
4795,1963,2023-12-01,35303,11420
4796,1566,2023-07-01,17563,5987
4797,1280,2023-11-01,19092,14054
4798,1184,2024-08-01,23588,14623
4799,1326,2023-03-01,71737,4098
4800,1516,2024-08-01,46990,13364
4801,880,2024-08-01,40064,14535
4802,1914,2024-05-01,61031,11406
4803,1158,2024-07-01,17544,4948
4804,1255,2024-05-01,31375,12256
4805,1007,2024-08-01,34296,6743
4806,1022,2024-03-01,64998,4335
4807,1034,2024-10-01,62456,1563
4808,639,2024-01-01,19381,5766
4809,1978,2023-10-01,78385,6188
4810,20,2024-10-01,56882,2622
4811,616,2023-07-01,58027,6279
4812,1786,2023-05-01,76545,7055
4813,1385,2024-02-01,57190,12406
4814,1805,2023-11-01,38121,11482
4815,1330,2023-02-01,48470,3738
4816,997,2023-01-01,31575,10166
4817,611,2024-05-01,46014,2037
4818,1506,2023-09-01,63050,14438
4819,1173,2023-02-01,24307,11842
4820,1551,2024-09-01,76300,8617
4821,1031,2024-06-01,19505,12076
4822,1736,2024-07-01,23831,2941
4823,495,2024-10-01,19688,6536
4824,1312,2024-06-01,50252,13219
4825,1188,2024-09-01,30028,2617
4826,100,2023-04-01,19662,14224
4827,284,2024-09-01,23810,11622
4828,1108,2023-04-01,49847,1907
4829,961,2024-05-01,35034,3424
4830,1517,2023-02-01,55143,1292
4831,1113,2023-06-01,17644,2164
4832,1930,2023-01-01,54126,12243
4833,653,2023-04-01,75407,4225
4834,573,2024-09-01,56754,14668
4835,28,2023-01-01,35976,4812
4836,86,2024-12-01,27722,7541
4837,1063,2024-03-01,69436,7100
4838,18,2023-03-01,42187,14159
4839,1305,2024-12-01,45516,3325
4840,1401,2024-05-01,74161,3409
4841,501,2023-06-01,67624,8668
4842,1860,2023-05-01,17329,3792
4843,1678,2024-04-01,59757,4784
4844,1919,2024-12-01,26088,11503
4845,1779,2023-12-01,39315,7677
4846,618,2023-09-01,15303,13994
4847,1187,2023-07-01,77843,11996
4848,909,2023-11-01,68639,5274
4849,1656,2023-08-01,17535,12603
4850,1009,2023-01-01,76603,3921
4851,264,2023-05-01,47622,14871
4852,79,2024-10-01,50744,8471
4853,770,2023-04-01,28833,10089
4854,749,2024-12-01,44846,3638
4855,352,2023-03-01,72975,5069
4856,1283,2024-12-01,48800,9390
4857,439,2023-01-01,46657,13256
4858,940,2023-04-01,30051,9079
4859,132,2023-01-01,45634,8863
4860,1188,2024-08-01,40574,14731
4861,1518,2024-02-01,72160,7596
4862,755,2024-06-01,54022,9714
4863,640,2023-11-01,15407,12529
4864,1472,2023-04-01,27196,12644
4865,124,2024-06-01,69004,13861
4866,1153,2023-01-01,76017,6261
4867,1977,2023-08-01,58615,7907
4868,1369,2023-05-01,45980,9953
4869,907,2023-04-01,53167,14752
4870,110,2024-05-01,19603,10926
4871,163,2024-04-01,72261,8323
4872,1652,2024-11-01,43609,10311
4873,1498,2023-09-01,57150,4753
4874,339,2024-02-01,22959,4199
4875,701,2023-09-01,51767,3581
4876,1847,2024-02-01,19182,5513
4877,1541,2023-03-01,40641,14118
4878,742,2023-02-01,33346,8230
4879,121,2023-06-01,41858,9956
4880,1248,2024-11-01,39536,1588
4881,411,2024-09-01,49016,9699
4882,118,2023-11-01,36898,5381
4883,1877,2024-08-01,66128,4070
4884,1700,2024-05-01,76138,14319
4885,1425,2023-09-01,34247,12144
4886,1158,2024-02-01,45504,12945
4887,327,2023-09-01,78713,2798
4888,795,2024-02-01,75514,10086
4889,1062,2023-08-01,39215,13994
4890,1436,2023-12-01,72705,12974
4891,1834,2023-09-01,43362,13277
4892,1250,2024-11-01,27338,6699
4893,1439,2024-05-01,45605,7133
4894,444,2023-12-01,26224,14531
4895,795,2024-12-01,50422,1195
4896,533,2024-08-01,53214,8994
4897,1039,2023-07-01,39315,13036
4898,544,2023-10-01,44715,11124
4899,1307,2024-07-01,74128,1531
4900,1334,2024-10-01,77331,13630
4901,220,2024-05-01,35392,6443
4902,376,2024-09-01,29618,1524
4903,1932,2024-05-01,24353,11683
4904,650,2024-11-01,35249,4713
4905,364,2023-10-01,49655,2394
4906,350,2024-07-01,17687,5120
4907,707,2024-01-01,57907,1865
4908,1788,2024-11-01,63656,2795
4909,776,2024-01-01,76720,7939
4910,593,2024-10-01,63868,3097
4911,1379,2024-03-01,51325,1554
4912,898,2023-07-01,54874,10340
4913,389,2023-04-01,20781,3527
4914,1908,2024-08-01,20939,8668
4915,1179,2024-10-01,50347,11628
4916,1252,2023-08-01,46718,9700
4917,1483,2024-04-01,76284,7793
4918,724,2024-02-01,61832,9028
4919,550,2023-09-01,53330,7547
4920,1137,2024-04-01,16167,2586
4921,1282,2023-10-01,58789,3802
4922,1972,2023-03-01,59892,4319
4923,1340,2023-03-01,65408,10226
4924,521,2023-05-01,68987,5980
4925,1543,2024-04-01,46317,2191
4926,604,2024-05-01,38350,6450
4927,709,2023-10-01,40808,6213
4928,774,2024-07-01,16895,14670
4929,759,2024-02-01,56780,1630
4930,1896,2023-09-01,68156,13313
4931,1786,2024-03-01,64185,5329
4932,217,2024-11-01,20931,8907
4933,1039,2024-02-01,53580,13823
4934,937,2024-04-01,69111,8610
4935,561,2024-01-01,40867,10176
4936,1966,2024-08-01,27351,14681
4937,290,2024-05-01,64752,10182
4938,1623,2024-03-01,53151,5774
4939,753,2024-07-01,20903,8441
4940,1786,2023-05-01,63198,12967
4941,913,2024-08-01,18291,5958
4942,1025,2024-10-01,36787,7118
4943,128,2024-12-01,50662,1374
4944,1555,2023-11-01,20716,4415
4945,1753,2024-01-01,50741,1146
4946,1735,2023-05-01,44300,5924
4947,1354,2024-07-01,73408,1145
4948,560,2023-06-01,60039,13193
4949,1213,2023-06-01,59802,4941
4950,1504,2024-01-01,73890,10429
4951,1297,2024-03-01,78885,7467
4952,467,2023-12-01,16416,2223
4953,601,2023-11-01,18540,2178
4954,1409,2023-07-01,73569,14046
4955,82,2023-09-01,59266,2890
4956,1302,2023-10-01,51235,10738
4957,415,2024-11-01,22152,5523
4958,1542,2023-02-01,23178,6968
4959,1176,2023-03-01,43976,1059
4960,292,2024-09-01,48539,10228
4961,755,2023-08-01,73568,5462
4962,1374,2024-05-01,34601,10473
4963,1840,2023-08-01,42628,2805
4964,1346,2023-11-01,36174,2510
4965,880,2023-09-01,38904,5115
4966,222,2023-04-01,55222,4610
4967,324,2024-05-01,70060,8929
4968,34,2024-05-01,37383,8361
4969,1525,2023-12-01,31123,5343
4970,1668,2023-06-01,69936,13515
4971,213,2024-01-01,32618,4492
4972,34,2023-11-01,49029,10924
4973,23,2024-06-01,31888,1399
4974,962,2024-03-01,39230,3884
4975,467,2024-09-01,40753,3776
4976,987,2024-07-01,76756,7877
4977,146,2024-05-01,54088,12376
4978,436,2024-12-01,20944,14247
4979,1736,2023-12-01,44312,6714
4980,380,2024-05-01,39708,10111
4981,1433,2024-08-01,32132,1420
4982,1794,2024-11-01,71697,7724
4983,107,2023-03-01,30348,14449
4984,96,2024-03-01,42077,7144
4985,729,2023-11-01,38033,5837
4986,298,2023-02-01,37030,12599
4987,1715,2024-09-01,22791,13217
4988,1909,2024-10-01,79525,7421
4989,669,2024-11-01,35648,6525
4990,1418,2024-02-01,33423,12451
4991,1121,2023-04-01,28721,7717
4992,1470,2024-09-01,18216,9497
4993,17,2023-06-01,59634,13206
4994,612,2023-10-01,16218,7704
4995,821,2024-04-01,49746,2706
4996,106,2024-06-01,57885,11745
4997,1755,2024-07-01,42916,11725
4998,1661,2023-05-01,55002,2467
4999,1374,2023-04-01,75259,5927
5000,71,2023-04-01,24074,3550
