country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Uttar_Pradesh,Prayagraj,"Motilal Nehru NIT, Prayagraj - UPPCB",17-11-2025 09:00,25.494,81.863,NO2,12,12,12
India,Uttar_Pradesh,Prayagraj,"Motilal Nehru NIT, Prayagraj - UPPCB",17-11-2025 09:00,25.494,81.863,NH3,8,8,8
India,Uttar_Pradesh,Prayagraj,"Motilal Nehru NIT, Prayagraj - UPPCB",17-11-2025 09:00,25.494,81.863,OZONE,5,37,6
India,Uttar_Pradesh,Prayagraj,"Nagar Nigam, Prayagraj - UPPCB",17-11-2025 09:00,25.44919916,81.82735986,SO2,78,109,95
India,Uttar_Pradesh,Lucknow,"Lalbagh, Lucknow - CPCB",17-11-2025 09:00,26.8458805,80.9365541,SO2,2,24,10
India,Uttar_Pradesh,Lucknow,"Talkatora District Industries Center, Lucknow - CPCB",17-11-2025 09:00,26.83399722,80.8917361,OZONE,9,54,14
India,Uttar_Pradesh,Meerut,"Ganga Nagar, Meerut - UPPCB",17-11-2025 09:00,28.999264,77.7590354,OZONE,NA,NA,NA
India,Uttar_Pradesh,Meerut,"Jai Bhim Nagar, Meerut - UPPCB",17-11-2025 09:00,28.9535882,77.7622941,PM2.5,88,500,335
India,Uttar_Pradesh,Varanasi,"Bhelupur, Varanasi - UPPCB",17-11-2025 09:00,25.301778,82.996789,NO2,8,8,8
India,Uttar_Pradesh,Varanasi,"Bhelupur, Varanasi - UPPCB",17-11-2025 09:00,25.301778,82.996789,NH3,1,1,1
India,Uttar_Pradesh,Varanasi,"IESD Banaras Hindu University, Varanasi - UPPCB",17-11-2025 09:00,25.262326,82.995408,PM2.5,43,182,100
India,Uttar_Pradesh,Varanasi,"Maldahiya, Varanasi - UPPCB",17-11-2025 09:00,25.32393,82.99687,CO,21,102,75
India,Uttar_Pradesh,Muzaffarnagar,"New Mandi, Muzaffarnagar - UPPCB",17-11-2025 09:00,29.4723508,77.7194031,CO,14,113,48
India,Uttar_Pradesh,Noida,"Sector - 125, Noida - UPPCB",17-11-2025 09:00,28.5447608,77.3231257,PM2.5,222,443,381
India,Uttar_Pradesh,Noida,"Sector - 125, Noida - UPPCB",17-11-2025 09:00,28.5447608,77.3231257,CO,6,106,55
India,Uttar_Pradesh,Noida,"Sector - 125, Noida - UPPCB",17-11-2025 09:00,28.5447608,77.3231257,OZONE,12,141,13
India,Uttar_Pradesh,Moradabad,"Employment Office, Moradabad - UPPCB",17-11-2025 09:00,28.88528,78.7388,OZONE,14,17,14
India,Uttar_Pradesh,Moradabad,"Jigar Colony, Moradabad - UPPCB",17-11-2025 09:00,28.856664,78.772638,OZONE,17,24,17
India,Uttar_Pradesh,Moradabad,"Kashiram Nagar, Moradabad - UPPCB",17-11-2025 09:00,28.849399,78.742362,NO2,25,25,25
India,Uttar_Pradesh,Lucknow,"Kendriya Vidyalaya, Lucknow - CPCB",17-11-2025 09:00,26.906111,80.948222,NH3,12,17,15
India,Uttar_Pradesh,Lucknow,"Kendriya Vidyalaya, Lucknow - CPCB",17-11-2025 09:00,26.906111,80.948222,CO,22,102,49
India,Uttar_Pradesh,Lucknow,"Kukrail Picnic Spot-1, Lucknow - UPPCB",17-11-2025 09:00,26.90723,80.98579,SO2,40,43,42
India,West_Bengal,Asansol,"Asansol Court Area, Asansol - WBPCB",17-11-2025 09:00,23.685297,86.945968,CO,26,72,47
India,West_Bengal,Asansol,"Evelyn Lodge, Asansol - WBPCB",17-11-2025 09:00,23.697936,86.944395,SO2,5,7,6
India,West_Bengal,Asansol,"Mahabir Colliery, Asansol - WBPCB",17-11-2025 09:00,23.618183,87.105718,CO,8,116,37
India,West_Bengal,Asansol,"Trivenidevi Bhalotia College, Asansol - WBPCB",17-11-2025 09:00,23.616515,87.119133,NH3,5,6,5
India,West_Bengal,Asansol,"Trivenidevi Bhalotia College, Asansol - WBPCB",17-11-2025 09:00,23.616515,87.119133,CO,40,103,64
India,West_Bengal,Durgapur,"Mahishkapur Road_B-Zone, Durgapur - WBPCB",17-11-2025 09:00,23.567923,87.306843,NO2,8,42,23
India,West_Bengal,Durgapur,"Mahishkapur Road_B-Zone, Durgapur - WBPCB",17-11-2025 09:00,23.567923,87.306843,NH3,2,2,2
India,West_Bengal,Durgapur,"Mahishkapur Road_B-Zone, Durgapur - WBPCB",17-11-2025 09:00,23.567923,87.306843,SO2,13,25,17
India,West_Bengal,Durgapur,"PCBL Residential Complex, Durgapur - WBPCB",17-11-2025 09:00,23.508764,87.35444,NO2,16,33,21
India,West_Bengal,Durgapur,"Womens College_City Center, Durgapur - WBPCB (Formerly known as Sidhu Kanhu Indoor Stadium)",17-11-2025 09:00,23.549395,87.300496,PM2.5,52,207,99
India,West_Bengal,Durgapur,"Womens College_City Center, Durgapur - WBPCB (Formerly known as Sidhu Kanhu Indoor Stadium)",17-11-2025 09:00,23.549395,87.300496,CO,25,56,41
India,West_Bengal,Haldia,"Priyambada Housing Estate, Haldia - WBPCB",17-11-2025 09:00,22.06047,88.109737,PM2.5,NA,NA,NA
India,West_Bengal,Haldia,"Priyambada Housing Estate, Haldia - WBPCB",17-11-2025 09:00,22.06047,88.109737,NH3,NA,NA,NA
India,West_Bengal,Howrah,"Belur Math, Howrah - WBPCB",17-11-2025 09:00,22.629801,88.352017,OZONE,NA,NA,NA
India,West_Bengal,Howrah,"Botanical Garden, Howrah - WBPCB",17-11-2025 09:00,22.554954,88.292568,NH3,1,2,1
India,West_Bengal,Howrah,"Botanical Garden, Howrah - WBPCB",17-11-2025 09:00,22.554954,88.292568,SO2,7,10,9
India,West_Bengal,Howrah,"Botanical Garden, Howrah - WBPCB",17-11-2025 09:00,22.554954,88.292568,CO,51,103,84
India,West_Bengal,Howrah,"Dasnagar, Howrah - WBPCB",17-11-2025 09:00,22.6025571,88.3105664,CO,26,96,54
India,West_Bengal,Howrah,"Ghusuri, Howrah - WBPCB",17-11-2025 09:00,22.611968,88.347422,PM10,97,148,123
India,West_Bengal,Howrah,"Padmapukur, Howrah - WBPCB",17-11-2025 09:00,22.5687319,88.2797276,PM10,68,166,131
India,West_Bengal,Howrah,"Padmapukur, Howrah - WBPCB",17-11-2025 09:00,22.5687319,88.2797276,NO2,15,54,30
India,West_Bengal,Kolkata,"Ballygunge, Kolkata - WBPCB",17-11-2025 09:00,22.5367507,88.3638022,NH3,7,13,9
India,West_Bengal,Kolkata,"Bidhannagar, Kolkata - WBPCB",17-11-2025 09:00,22.58157048,88.41002457,OZONE,12,42,18
India,West_Bengal,Kolkata,"Rabindra Bharati University, Kolkata - WBPCB",17-11-2025 09:00,22.627847,88.380669,PM10,75,139,108
India,West_Bengal,Kolkata,"Rabindra Bharati University, Kolkata - WBPCB",17-11-2025 09:00,22.627847,88.380669,NH3,12,13,12
India,West_Bengal,Kolkata,"Rabindra Bharati University, Kolkata - WBPCB",17-11-2025 09:00,22.627847,88.380669,OZONE,6,97,30
India,West_Bengal,Kolkata,"Rabindra Sarobar, Kolkata - WBPCB",17-11-2025 09:00,22.51106,88.35142,NH3,8,24,13
India,West_Bengal,Kolkata,"Rabindra Sarobar, Kolkata - WBPCB",17-11-2025 09:00,22.51106,88.35142,SO2,7,30,13
India,West_Bengal,Kolkata,"Victoria, Kolkata - WBPCB",17-11-2025 09:00,22.5448082,88.3403691,PM10,86,154,120
India,West_Bengal,Kolkata,"Victoria, Kolkata - WBPCB",17-11-2025 09:00,22.5448082,88.3403691,CO,44,76,54
India,West_Bengal,Siliguri,"Ward-32 Bapupara, Siliguri - WBPCB",17-11-2025 09:00,26.6879226,88.4152495,CO,19,88,40
India,Assam,Guwahati,"IITG, Guwahati - PCBA",17-11-2025 09:00,26.2028636,91.70046436,NO2,1,5,2
India,Assam,Guwahati,"LGBI Airport, Guwahati - PCBA",17-11-2025 09:00,26.10887,91.589544,PM2.5,36,80,63
India,Assam,Guwahati,"LGBI Airport, Guwahati - PCBA",17-11-2025 09:00,26.10887,91.589544,SO2,6,16,11
India,Assam,Guwahati,"LGBI Airport, Guwahati - PCBA",17-11-2025 09:00,26.10887,91.589544,OZONE,15,17,16
India,Assam,Guwahati,"Pan Bazaar, Guwahati - PCBA",17-11-2025 09:00,26.1875,91.744194,CO,4,55,32
India,Assam,Guwahati,"Railway Colony, Guwahati - PCBA",17-11-2025 09:00,26.181742,91.78063,NO2,3,4,3
India,Assam,Nagaon,"Christianpatty, Nagaon - PCBA",17-11-2025 09:00,26.349082,92.68449,PM10,30,33,32
India,Assam,Sivasagar,"Girls College, Sivasagar - PCBA",17-11-2025 09:00,26.987634,94.636574,SO2,7,12,10
India,Bihar,Araria,"Kharahiya Basti, Araria - BSPCB",17-11-2025 09:00,26.146529,87.454184,OZONE,9,10,10
India,Bihar,Arrah,"New DM Office, Arrah - BSPCB",17-11-2025 09:00,25.5626095,84.663264,PM2.5,33,167,94
India,Bihar,Arrah,"New DM Office, Arrah - BSPCB",17-11-2025 09:00,25.5626095,84.663264,CO,38,65,50
India,Bihar,Aurangabad,"Gurdeo Nagar, Aurangabad - BSPCB",17-11-2025 09:00,24.75746,84.366208,NH3,1,2,2
India,Bihar,Begusarai,"Lohiyanagar, Begusarai - BSPCB",17-11-2025 09:00,25.42742023,86.13886079,PM10,58,139,97
India,Bihar,Begusarai,"Lohiyanagar, Begusarai - BSPCB",17-11-2025 09:00,25.42742023,86.13886079,SO2,37,39,38
India,Andhra_Pradesh,Vijayawada,"Rajiv Nagar, Vijayawada - APPCB",17-11-2025 09:00,16.554731,80.64911,PM10,37,47,40
India,Andhra_Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB",17-11-2025 09:00,17.72,83.3,SO2,18,59,29
India,Andhra_Pradesh,Chittoor,"Gangineni Cheruvu, Chittoor - APPCB",17-11-2025 09:00,13.20488,79.097889,CO,22,58,38
India,Andhra_Pradesh,Kadapa,"Yerramukkapalli, Kadapa - APPCB",17-11-2025 09:00,14.465052,78.824187,NO2,14,14,14
India,Andhra_Pradesh,Vijayawada,"HB Colony, Vijayawada - APPCB",17-11-2025 09:00,16.536107,80.594233,PM2.5,45,78,65
India,Andhra_Pradesh,Vijayawada,"HB Colony, Vijayawada - APPCB",17-11-2025 09:00,16.536107,80.594233,NH3,5,5,5
India,Andhra_Pradesh,Rajamahendravaram,"Anand Kala Kshetram, Rajamahendravaram - APPCB",17-11-2025 09:00,16.9872867,81.7363176,NH3,2,6,3
India,Andhra_Pradesh,Amaravati,"Secretariat, Amaravati - APPCB",17-11-2025 09:00,16.5150833,80.5181667,OZONE,6,54,15
India,Assam,Guwahati,"IITG, Guwahati - PCBA",17-11-2025 09:00,26.2028636,91.70046436,PM2.5,18,91,53
India,Assam,Silchar,"Tarapur, Silchar - PCBA",17-11-2025 09:00,24.82827,92.79525,SO2,4,7,6
India,Chhattisgarh,Bhilai,"32Bungalows, Bhilai - CECB",17-11-2025 09:00,21.194815,81.31477,SO2,6,30,12
India,Chhattisgarh,Bhilai,"Civic Center, Bhilai - Bhilai Steel Plant",17-11-2025 09:00,21.185571,81.343175,PM2.5,NA,NA,NA
India,Chhattisgarh,Bhilai,"Civic Center, Bhilai - Bhilai Steel Plant",17-11-2025 09:00,21.185571,81.343175,PM10,NA,NA,NA
India,Chhattisgarh,Bhilai,"Civic Center, Bhilai - Bhilai Steel Plant",17-11-2025 09:00,21.185571,81.343175,NH3,3,32,11
India,Chhattisgarh,Bhilai,"Civic Center, Bhilai - Bhilai Steel Plant",17-11-2025 09:00,21.185571,81.343175,CO,21,22,22
India,Chhattisgarh,Bhilai,"Civic Center, Bhilai - Bhilai Steel Plant",17-11-2025 09:00,21.185571,81.343175,OZONE,9,22,10
India,Chhattisgarh,Bhilai,"Hathkhoj, Bhilai - CECB",17-11-2025 09:00,21.224231,81.40835,NO2,21,61,34
India,Chhattisgarh,Bhilai,"Hathkhoj, Bhilai - CECB",17-11-2025 09:00,21.224231,81.40835,SO2,17,70,34
India,Chhattisgarh,Bhilai,"Hathkhoj, Bhilai - CECB",17-11-2025 09:00,21.224231,81.40835,OZONE,10,58,23
India,Chhattisgarh,Bilaspur,"Mangala, Bilaspur - NTPC",17-11-2025 09:00,22.08815,82.13737,SO2,5,14,8
India,Chhattisgarh,Bilaspur,"Mangala, Bilaspur - NTPC",17-11-2025 09:00,22.08815,82.13737,CO,32,49,34
India,Chhattisgarh,Chhal,"Nawapara SECL Colony, Chhal - CECB",17-11-2025 09:00,22.118125,83.140608,NO2,8,14,10
India,Bihar,Purnia,"Mariam Nagar, Purnia - BSPCB",17-11-2025 09:00,25.366336,87.117468,NH3,3,3,3
India,Bihar,Rajgir,"Dangi Tola, Rajgir - BSPCB",17-11-2025 09:00,25.0328,85.41948,PM10,34,114,81
India,Bihar,Saharsa,"Police Line, Saharsa - BSPCB",17-11-2025 09:00,25.892357,86.590325,NO2,6,8,7
India,Bihar,Saharsa,"Police Line, Saharsa - BSPCB",17-11-2025 09:00,25.892357,86.590325,NH3,4,4,4
India,Bihar,Saharsa,"Police Line, Saharsa - BSPCB",17-11-2025 09:00,25.892357,86.590325,SO2,15,17,16
India,Bihar,Samastipur,"DM Office_Kasipur, Samastipur - BSPCB",17-11-2025 09:00,25.859655,85.77944,NO2,NA,NA,NA
India,Bihar,Sasaram,"Dada Peer, Sasaram - BSPCB",17-11-2025 09:00,24.952822,84.002396,PM2.5,54,179,86
India,Bihar,Sasaram,"Dada Peer, Sasaram - BSPCB",17-11-2025 09:00,24.952822,84.002396,NO2,2,3,2
India,Bihar,Sasaram,"Dada Peer, Sasaram - BSPCB",17-11-2025 09:00,24.952822,84.002396,OZONE,12,31,17
India,Bihar,Siwan,"Chitragupta Nagar, Siwan - BSPCB",17-11-2025 09:00,26.2271665,84.3570427,OZONE,13,14,13
India,Chandigarh,Chandigarh,"Sector 22, Chandigarh - CPCC",17-11-2025 09:00,30.735567,76.775714,NH3,6,10,8
India,Chandigarh,Chandigarh,"Sector-25, Chandigarh - CPCC",17-11-2025 09:00,30.751462,76.762879,SO2,6,13,8
India,Chandigarh,Chandigarh,"Sector-25, Chandigarh - CPCC",17-11-2025 09:00,30.751462,76.762879,OZONE,1,52,2
India,Chandigarh,Chandigarh,"Sector-53, Chandigarh - CPCC",17-11-2025 09:00,30.719859,76.738637,NO2,20,174,72
India,Chandigarh,Chandigarh,"Sector-53, Chandigarh - CPCC",17-11-2025 09:00,30.719859,76.738637,NH3,4,11,6
India,Chhattisgarh,Bhilai,"32Bungalows, Bhilai - CECB",17-11-2025 09:00,21.194815,81.31477,NO2,16,90,43
India,Bihar,Patna,"Muradpur, Patna - BSPCB",17-11-2025 09:00,25.619651,85.147382,SO2,8,10,9
India,Bihar,Patna,"Muradpur, Patna - BSPCB",17-11-2025 09:00,25.619651,85.147382,OZONE,4,40,5
India,Bihar,Patna,"Rajbansi Nagar, Patna - BSPCB",17-11-2025 09:00,25.599486,85.113666,PM2.5,76,174,125
India,Bihar,Patna,"Rajbansi Nagar, Patna - BSPCB",17-11-2025 09:00,25.599486,85.113666,PM10,92,182,126
India,Bihar,Patna,"Rajbansi Nagar, Patna - BSPCB",17-11-2025 09:00,25.599486,85.113666,NH3,3,9,6
India,Bihar,Purnia,"Mariam Nagar, Purnia - BSPCB",17-11-2025 09:00,25.366336,87.117468,PM10,19,86,68
India,Bihar,Muzaffarpur,"Buddha Colony, Muzaffarpur - BSPCB",17-11-2025 09:00,26.11442,85.39813,NO2,28,65,45
India,Bihar,Muzaffarpur,"MIT-Daudpur Kothi, Muzaffarpur - BSPCB",17-11-2025 09:00,26.1403345,85.3650192,PM2.5,68,80,72
India,Bihar,Muzaffarpur,"MIT-Daudpur Kothi, Muzaffarpur - BSPCB",17-11-2025 09:00,26.1403345,85.3650192,CO,44,64,49
India,Bihar,Patna,"DRM Office Danapur, Patna - BSPCB",17-11-2025 09:00,25.586562,85.043586,CO,34,117,62
India,Bihar,Chhapra,"Darshan Nagar, Chhapra - BSPCB",17-11-2025 09:00,25.7808257,84.7446768,NO2,2,3,2
India,Bihar,Gaya,"SFTI Kusdihra, Gaya - BSPCB",17-11-2025 09:00,24.762518,84.982348,PM10,55,78,65
India,Bihar,Hajipur,"Industrial Area, Hajipur - BSPCB",17-11-2025 09:00,25.697189,85.2459,PM2.5,NA,NA,NA
India,Bihar,Hajipur,"Industrial Area, Hajipur - BSPCB",17-11-2025 09:00,25.697189,85.2459,NH3,NA,NA,NA
India,Bihar,Kishanganj,"SDM Office_Khagra, Kishanganj - BSPCB",17-11-2025 09:00,26.0881305,87.93840336,CO,16,24,17
India,Bihar,Manguraha,"Forest Rest House, Manguraha - BSPCB",17-11-2025 09:00,27.308328,84.531742,NO2,3,10,5
India,Bihar,Motihari,"Gandak Colony, Motihari - BSPCB",17-11-2025 09:00,26.63086,84.90051,PM10,30,153,102
India,Bihar,Bhagalpur,"Mayaganj, Bhagalpur - BSPCB",17-11-2025 09:00,25.265194,87.012947,SO2,4,55,38
India,Bihar,Bhagalpur,"Mayaganj, Bhagalpur - BSPCB",17-11-2025 09:00,25.265194,87.012947,OZONE,47,107,60
India,Bihar,Buxar,"Charitra Van, Buxar - BSPCB",17-11-2025 09:00,25.56752,83.966379,NH3,3,3,3
India,Bihar,Katihar,"Mirchaibari, Katihar - BSPCB",17-11-2025 09:00,25.560083,87.553265,PM10,NA,NA,NA
India,Delhi,Delhi,"NSIT Dwarka, Delhi - CPCB",17-11-2025 09:00,28.60909,77.0325413,PM10,169,243,207
India,Delhi,Delhi,"NSIT Dwarka, Delhi - CPCB",17-11-2025 09:00,28.60909,77.0325413,SO2,10,10,10
India,Delhi,Delhi,"Najafgarh, Delhi - DPCC",17-11-2025 09:00,28.570173,76.933762,SO2,15,33,24
India,Delhi,Delhi,"Najafgarh, Delhi - DPCC",17-11-2025 09:00,28.570173,76.933762,OZONE,5,22,6
India,Delhi,Delhi,"Narela, Delhi - DPCC",17-11-2025 09:00,28.822836,77.101981,OZONE,2,156,5
India,Delhi,Delhi,"Nehru Nagar, Delhi - DPCC",17-11-2025 09:00,28.56789,77.250515,PM2.5,207,466,385
India,Delhi,Delhi,"Nehru Nagar, Delhi - DPCC",17-11-2025 09:00,28.56789,77.250515,PM10,165,443,319
India,Delhi,Delhi,"Nehru Nagar, Delhi - DPCC",17-11-2025 09:00,28.56789,77.250515,NH3,6,10,8
India,Delhi,Delhi,"Nehru Nagar, Delhi - DPCC",17-11-2025 09:00,28.56789,77.250515,CO,100,133,117
India,Delhi,Delhi,"Nehru Nagar, Delhi - DPCC",17-11-2025 09:00,28.56789,77.250515,OZONE,3,261,4
India,Chhattisgarh,Korba,"Rampur, Korba - CECB",17-11-2025 09:00,22.368195,82.746431,NO2,18,28,22
India,Chhattisgarh,Korba,"Rampur, Korba - CECB",17-11-2025 09:00,22.368195,82.746431,CO,23,44,40
India,Chhattisgarh,Korba,"Rampur, Korba - CECB",17-11-2025 09:00,22.368195,82.746431,OZONE,2,6,2
India,Chhattisgarh,Korba,"Urja Nagar, Korba - CECB",17-11-2025 09:00,22.348441,82.549611,CO,21,34,24
India,Chhattisgarh,Kunjemura,"OP Jindal School, Kunjemura - CECB",17-11-2025 09:00,22.12665,83.483212,NO2,3,4,3
India,Chhattisgarh,Kunjemura,"OP Jindal School, Kunjemura - CECB",17-11-2025 09:00,22.12665,83.483212,CO,10,36,26
India,Chhattisgarh,Raipur,"AIIMS, Raipur - CECB",17-11-2025 09:00,21.258815,81.578979,NO2,54,66,60
India,Chhattisgarh,Raipur,"AIIMS, Raipur - CECB",17-11-2025 09:00,21.258815,81.578979,NH3,4,5,4
India,Chhattisgarh,Raipur,"AIIMS, Raipur - CECB",17-11-2025 09:00,21.258815,81.578979,CO,28,64,46
India,Delhi,Delhi,"Lodhi Road, Delhi - IMD",17-11-2025 09:00,28.5918245,77.2273074,NO2,16,70,39
India,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC",17-11-2025 09:00,28.611281,77.237738,PM10,161,403,296
India,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC",17-11-2025 09:00,28.611281,77.237738,OZONE,8,73,9
India,Delhi,Delhi,"Mandir Marg, Delhi - DPCC",17-11-2025 09:00,28.636429,77.201067,PM2.5,NA,NA,NA
India,Delhi,Delhi,"Mundka, Delhi - DPCC",17-11-2025 09:00,28.684678,77.076574,NO2,71,175,118
India,Delhi,Delhi,"Mundka, Delhi - DPCC",17-11-2025 09:00,28.684678,77.076574,NH3,6,16,12
India,Delhi,Delhi,"Mundka, Delhi - DPCC",17-11-2025 09:00,28.684678,77.076574,CO,19,100,92
India,Delhi,Delhi,"Burari Crossing, Delhi - IMD",17-11-2025 09:00,28.7256504,77.2011573,OZONE,14,143,16
India,Delhi,Delhi,"Chandni Chowk, Delhi - IITM",17-11-2025 09:00,28.656756,77.227234,NO2,19,30,25
India,Delhi,Delhi,"Chandni Chowk, Delhi - IITM",17-11-2025 09:00,28.656756,77.227234,CO,86,117,113
India,Delhi,Delhi,"DTU, Delhi - CPCB",17-11-2025 09:00,28.7500499,77.1112615,PM10,135,408,294
India,Delhi,Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC",17-11-2025 09:00,28.498571,77.26484,PM10,165,405,288
India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",17-11-2025 09:00,28.695381,77.181665,PM2.5,177,500,388
India,Delhi,Delhi,"Aya Nagar, Delhi - IMD",17-11-2025 09:00,28.4706914,77.1099364,NO2,15,66,37
India,Delhi,Delhi,"Bawana, Delhi - DPCC",17-11-2025 09:00,28.7762,77.051074,NH3,5,8,7
India,Delhi,Delhi,"Bawana, Delhi - DPCC",17-11-2025 09:00,28.7762,77.051074,CO,53,102,75
India,Delhi,Delhi,"Bawana, Delhi - DPCC",17-11-2025 09:00,28.7762,77.051074,OZONE,3,99,6
India,Delhi,Delhi,"Jahangirpuri, Delhi - DPCC",17-11-2025 09:00,28.73282,77.170633,NO2,83,165,127
India,Delhi,Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC",17-11-2025 09:00,28.58028,77.233829,PM2.5,197,421,354
India,Delhi,Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC",17-11-2025 09:00,28.58028,77.233829,OZONE,3,230,4
India,Delhi,Delhi,"Lodhi Road, Delhi - IITM",17-11-2025 09:00,28.588333,77.221667,PM10,159,229,185
India,Chhattisgarh,Raipur,"Krishak Nagar, Raipur - CECB",17-11-2025 09:00,21.237755,81.705301,NH3,2,2,2
India,Chhattisgarh,Raipur,"Siltara Phase-II, Raipur - CECB",17-11-2025 09:00,21.371751,81.664929,NO2,7,31,13
India,Chhattisgarh,Raipur,"Siltara Phase-II, Raipur - CECB",17-11-2025 09:00,21.371751,81.664929,CO,34,36,35
India,Chhattisgarh,Chhal,"Nawapara SECL Colony, Chhal - CECB",17-11-2025 09:00,22.118125,83.140608,SO2,2,18,7
India,Chhattisgarh,Chhal,"Nawapara SECL Colony, Chhal - CECB",17-11-2025 09:00,22.118125,83.140608,OZONE,10,124,19
India,Delhi,Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB",17-11-2025 09:00,28.6811736,77.3025234,NO2,50,54,53
India,Delhi,Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB",17-11-2025 09:00,28.6811736,77.3025234,SO2,24,52,32
India,Gujarat,Vatva,"Phase-4 GIDC, Vatva - GPCB",17-11-2025 09:00,22.969611,72.6435,NH3,3,5,4
India,Haryana,Ambala,"Patti Mehar, Ambala - HSPCB",17-11-2025 09:00,30.379589,76.778328,PM2.5,198,331,288
India,Haryana,Bahadurgarh,"Arya Nagar, Bahadurgarh - HSPCB",17-11-2025 09:00,28.6701,76.9254,PM2.5,5,500,400
India,Haryana,Bahadurgarh,"Arya Nagar, Bahadurgarh - HSPCB",17-11-2025 09:00,28.6701,76.9254,NO2,12,14,13
India,Haryana,Bahadurgarh,"Arya Nagar, Bahadurgarh - HSPCB",17-11-2025 09:00,28.6701,76.9254,CO,44,49,47
India,Haryana,Bahadurgarh,"Arya Nagar, Bahadurgarh - HSPCB",17-11-2025 09:00,28.6701,76.9254,OZONE,15,19,18
India,Haryana,Ballabgarh,"Nathu Colony, Ballabgarh - HSPCB",17-11-2025 09:00,28.3419248,77.319699,PM2.5,198,262,215
India,Haryana,Ballabgarh,"Nathu Colony, Ballabgarh - HSPCB",17-11-2025 09:00,28.3419248,77.319699,NO2,19,21,20
India,Haryana,Ballabgarh,"Nathu Colony, Ballabgarh - HSPCB",17-11-2025 09:00,28.3419248,77.319699,CO,48,52,50
India,Haryana,Bhiwani,"H.B. Colony, Bhiwani - HSPCB",17-11-2025 09:00,28.806223,76.141105,PM2.5,89,410,173
India,Delhi,Delhi,"Pusa, Delhi - DPCC",17-11-2025 09:00,28.639652,77.146275,OZONE,1,81,1
India,Delhi,Delhi,"Pusa, Delhi - IMD",17-11-2025 09:00,28.63611,77.173332,PM2.5,189,416,339
India,Delhi,Delhi,"R K Puram, Delhi - DPCC",17-11-2025 09:00,28.563262,77.186937,CO,102,150,105
India,Delhi,Delhi,"R K Puram, Delhi - DPCC",17-11-2025 09:00,28.563262,77.186937,OZONE,7,183,14
India,Delhi,Delhi,"Rohini, Delhi - DPCC",17-11-2025 09:00,28.732528,77.11992,NH3,10,22,17
India,Delhi,Delhi,"Rohini, Delhi - DPCC",17-11-2025 09:00,28.732528,77.11992,SO2,5,32,13
India,Delhi,Delhi,"Shadipur, Delhi - CPCB",17-11-2025 09:00,28.6514781,77.1473105,NO2,68,156,111
India,Delhi,Delhi,"Shadipur, Delhi - CPCB",17-11-2025 09:00,28.6514781,77.1473105,NH3,9,16,12
India,Gujarat,Ahmedabad,"Rakhial, Ahmedabad - IITM",17-11-2025 09:00,23.016834,72.625775,PM10,76,144,101
India,Gujarat,Ahmedabad,"Rakhial, Ahmedabad - IITM",17-11-2025 09:00,23.016834,72.625775,NO2,10,68,24
India,Gujarat,Ahmedabad,"Rakhial, Ahmedabad - IITM",17-11-2025 09:00,23.016834,72.625775,SO2,14,56,23
India,Gujarat,Ahmedabad,"SAC ISRO Bopal, Ahmedabad - IITM",17-11-2025 09:00,23.041137,72.456691,CO,4,52,37
India,Gujarat,Ahmedabad,"SAC ISRO Satellite, Ahmedabad - IITM",17-11-2025 09:00,23.023389,72.515201,PM10,59,109,86
India,Gujarat,Ahmedabad,"SAC ISRO Satellite, Ahmedabad - IITM",17-11-2025 09:00,23.023389,72.515201,NH3,3,10,5
India,Gujarat,Ahmedabad,"SAC ISRO Satellite, Ahmedabad - IITM",17-11-2025 09:00,23.023389,72.515201,OZONE,2,57,21
India,Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM",17-11-2025 09:00,23.076793,72.627874,PM10,114,227,148
India,Delhi,Delhi,"North Campus, DU, Delhi - IMD",17-11-2025 09:00,28.6573814,77.1585447,NO2,41,193,127
India,Delhi,Delhi,"Okhla Phase-2, Delhi - DPCC",17-11-2025 09:00,28.530785,77.271255,NO2,68,174,124
India,Delhi,Delhi,"Okhla Phase-2, Delhi - DPCC",17-11-2025 09:00,28.530785,77.271255,NH3,8,13,10
India,Delhi,Delhi,"Okhla Phase-2, Delhi - DPCC",17-11-2025 09:00,28.530785,77.271255,SO2,15,27,20
India,Delhi,Delhi,"Patparganj, Delhi - DPCC",17-11-2025 09:00,28.623763,77.287209,PM10,167,420,335
India,Delhi,Delhi,"Punjabi Bagh, Delhi - DPCC",17-11-2025 09:00,28.674045,77.131023,OZONE,1,126,3
India,Delhi,Delhi,"Pusa, Delhi - DPCC",17-11-2025 09:00,28.639652,77.146275,PM2.5,273,451,364
